file_id,path,offset,end,size,sha256,extension,format,signature_hex
435,/resource/kor/nameinput/namein.narc,98968064,98984152,16088,1199d807f4c506a564d61899467fad287afe9dd1a75aefddc725c58e9bc8f131,.narc,NARC archive,4e415243feff0001d83e000010000300
436,/resource/kor/nutmixer/nutmixer.narc,98984448,99165428,180980,414a052a0d1b7fc3984c0fc1a59e9cc2b92b8b9747719b698e0516f76dbab8a5,.narc,NARC archive,4e415243feff0001f4c2020010000300
437,/resource/kor/opening_demo/op_demo.narc,99165696,100366948,1201252,9841581cecaafee43dee891880c717e3a18b9a47edefbd222887c2b659a4b67a,.narc,NARC archive,4e415243feff00016454120010000300
438,/resource/kor/p_status/pl_pst_gra.narc,100367360,100494512,127152,39488719b3fadd101fb71d6c74ba71e36622f966da77b6027c023aec08bc3be8,.narc,NARC archive,4e415243feff0001b0f0010010000300
439,/resource/kor/p_status/pst_gra.narc,100494848,100622000,127152,e83530ff8e24ad7cdc88f1f46f3ce7573695e9e63dfbc5e87f39cee72c227b92,.narc,NARC archive,4e415243feff0001b0f0010010000300
440,/resource/kor/pms_aikotoba/pms_aikotoba.narc,100622336,100623836,1500,d55be28133fd8a627ef6a95a151571bbc05a7c84230217a25094edf45b51ccdd,.narc,NARC archive,4e415243feff0001dc05000010000300
441,/resource/kor/pokelist/pl_plist_gra.narc,100623872,100663980,40108,851cf03f790d38a2babf5bd16c5154f87e47a96cdeabe9af818ae02457a14910,.narc,NARC archive,4e415243feff0001ac9c000010000300
442,/resource/kor/pokelist/plist_gra.narc,100664320,100704428,40108,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,.narc,NARC archive,4e415243feff0001ac9c000010000300
443,/resource/kor/pokemon_trade/fld_trade.narc,100704768,100705172,404,f29e5a04e2c2f16be19dd6b073cca1eb3e7e6777673a0ffe7e5fb602b7e39b44,.narc,NARC archive,4e415243feff00019401000010000300
444,/resource/kor/poketch/poketch.narc,100705280,100764748,59468,a10047668e5d0091fefc4fa8ad5c662f27c226fd984b51c1443c68add50e6dd3,.narc,NARC archive,4e415243feff00014ce8000010000300
445,/resource/kor/scratch/scratch.narc,100765184,100927852,162668,cbd1d1c05ffddc2492b7f113b066c87cd2a56d74bb31655e2f3e6d4887b41eb7,.narc,NARC archive,4e415243feff00016c7b020010000300
446,/resource/kor/slot/slot.narc,100928000,101016388,88388,df483ff8371d274194605d5ae95b86713c9b33554fc4a762777d307486889465,.narc,NARC archive,4e415243feff00014459010010000300
447,/resource/kor/title/titledemo.narc,101016576,101227576,211000,480dd7113feffdbd0b969165b749d0d89fa16bdf91186de568f3323002452fb4,.narc,NARC archive,4e415243feff00013838030010000300
448,/resource/kor/touch_subwindow/touch_subwindow.narc,101228032,101230456,2424,03e1bc42ddeee1bccce48a72a4443b9786fe780d41dc5fbc4e141cf1f72ce78d,.narc,NARC archive,4e415243feff00017809000010000300
449,/resource/kor/trainer_case/trainer_case.narc,101230592,101471552,240960,4764d2b30e5cdb26c5fcdf124e63269fdd6036b7df183c9614005dc345a06784,.narc,NARC archive,4e415243feff000140ad030010000300
450,/resource/kor/vs_demo/vs_demo_gra.narc,101471744,101516160,44416,5cbb41987791f64482e604e3f72c9fdbde4bac2f5d3a57729f6f44481bf2bcb5,.narc,NARC archive,4e415243feff000180ad000010000300
451,/resource/kor/wifi_lobby_minigame/wlmngm_tool.narc,101516288,101626548,110260,e26928af5690889f2db82e5b4b79ba58a8f33b84e46b3aec1f15f659129f78c1,.narc,NARC archive,4e415243feff0001b4ae010010000300
452,/resource/kor/zukan/zukan.narc,101626880,101700416,73536,7fa5f1c902fde5f4aaa2c88007603d1d1c49af8f1a487513c2292bed5dc3ee09,.narc,NARC archive,4e415243feff0001401f010010000300
453,/wazaeffect/we.arc,56107520,56363340,255820,386307a1a8f51fb5330d63001e45a913fda32ec0e7bad4edefa7790828062e9a,.arc,NARC archive,4e415243feff00014ce7030010000300
454,/wazaeffect/we_sub.narc,56363520,56375844,12324,5d73cdf4fc972737dbff37aa96b0b3caa9962bfecc9a7ae6b3b9a32ced1291ab,.narc,NARC archive,4e415243feff00012430000010000300
455,/wazaeffect/effectclact/wecell.narc,56453632,56459004,5372,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,.narc,NARC archive,4e415243feff0001fc14000010000300
456,/wazaeffect/effectclact/wecellanm.narc,56459264,56463952,4688,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,.narc,NARC archive,4e415243feff00015012000010000300
457,/wazaeffect/effectclact/wechar.narc,56464384,56497460,33076,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,.narc,NARC archive,4e415243feff00013481000010000300
458,/wazaeffect/effectclact/wepltt.narc,56497664,56502144,4480,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,.narc,NARC archive,4e415243feff00018011000010000300
459,/wazaeffect/effectdata/ball_particle.narc,67853312,68155692,302380,3bbed988c1e80c653f9ab2cf4e6c290f4d876f9705a4c2546c18559bd8d04dad,.narc,NARC archive,4e415243feff00012c9d040010000300
460,/wazaeffect/effectdata/waza_particle.narc,68155904,70574996,2419092,07ac57247a417624360463e0c96024f7a98f3e3d4c94eac14e8c287e4b91ad1e,.narc,NARC archive,4e415243feff000194e9240010000300
